lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
otpad,295,45,NOUN,340,45,0.1323529411764706,True,0.9223787784576416,6.403503894805908,7.137294292449951
dozvoliti,243,95,NOUN,338,95,0.28106508875739644,True,0.9186823964118958,8.49341106414795,8.893109321594238
stablo,264,74,NOUN,338,74,0.21893491124260356,True,0.9856196045875549,6.926682949066162,7.013540267944336
mali,142,191,VERB,333,142,0.4264264264264264,True,0.7662743330001831,10.168129920959473,8.722285270690918
formula,257,75,NOUN,332,75,0.22590361445783133,True,0.5998594760894775,9.153138160705566,6.9492411613464355
smjestiti,43,288,VERB,331,43,0.1299093655589124,True,0.8860746622085571,9.154867172241211,8.820253372192383
kriti,94,233,VERB,327,94,0.2874617737003058,True,0.9891932010650635,7.646679401397705,7.93717622756958
tumačiti,31,292,VERB,323,31,0.09597523219814241,True,0.96633380651474,9.08758544921875,8.505196571350098
tvoriti,46,276,VERB,322,46,0.14285714285714285,True,0.9879722595214844,7.852826118469238,8.155624389648438
kiša,285,32,NOUN,317,32,0.10094637223974763,True,0.9668525457382202,7.0007100105285645,6.498120307922363
sumnja,241,69,NOUN,310,69,0.22258064516129034,True,0.9483047723770142,7.391443729400635,7.109144687652588
svet,224,83,NOUN,307,83,0.2703583061889251,True,0.9361608624458313,9.711591720581055,8.950665473937988
okrenuti,32,268,VERB,300,32,0.10666666666666667,True,0.9126943349838257,7.2251434326171875,8.373860359191895
slab,230,59,NOUN,289,59,0.2041522491349481,True,0.9665089249610901,8.796184539794922,9.53445816040039
voziti,36,249,VERB,285,36,0.12631578947368421,True,0.9649540781974792,7.293356418609619,7.409988880157471
zlo,244,41,NOUN,285,41,0.14385964912280702,True,0.9588158130645752,7.069684982299805,7.859005451202393
sreća,233,48,NOUN,281,48,0.1708185053380783,True,0.947731614112854,7.604164123535156,8.51897144317627
zabrana,231,45,NOUN,276,45,0.16304347826086957,True,0.9202314615249634,8.201772689819336,7.476109027862549
prijava,93,183,VERB,276,93,0.33695652173913043,True,0.9024087190628052,7.780843734741211,8.285557746887207
vila,165,101,NOUN,266,101,0.37969924812030076,True,0.9220210313796997,8.312185287475586,8.55118465423584
graniča,133,122,NOUN,255,122,0.47843137254901963,True,0.896754801273346,9.608438491821289,7.658385753631592
upala,162,89,NOUN,251,89,0.3545816733067729,True,0.8996944427490234,6.449876308441162,7.687494277954102
ugled,205,44,NOUN,249,44,0.17670682730923695,True,0.8265872597694397,7.176365375518799,6.553581714630127
zapovijed,213,34,NOUN,247,34,0.13765182186234817,True,0.9748974442481995,8.790885925292969,8.659643173217773
glasiti,89,157,VERB,246,89,0.3617886178861789,True,0.9640982151031494,8.378954887390137,8.55859661102295
polufinale,205,34,NOUN,239,34,0.14225941422594143,True,0.9783869385719299,8.101600646972656,8.354256629943848
projektil,200,38,NOUN,238,38,0.15966386554621848,True,0.9805633425712585,6.959599494934082,5.119451522827148
ovlast,196,35,NOUN,231,35,0.15151515151515152,True,0.9838224649429321,6.256924629211426,6.199195861816406
pojačati,35,187,VERB,222,35,0.15765765765765766,True,0.9373835325241089,6.884085178375244,8.82330322265625
spominja,30,184,VERB,214,30,0.14018691588785046,True,0.9048817157745361,8.078526496887207,8.180554389953613
skupiti,35,177,VERB,212,35,0.1650943396226415,True,0.8953641653060913,7.443463325500488,8.230118751525879
oluja,137,72,NOUN,209,72,0.3444976076555024,True,0.9723653793334961,6.046817302703857,6.170502185821533
de,159,42,NOUN,201,42,0.208955223880597,True,0.8524683713912964,11.367487907409668,11.230940818786621
plav,153,45,NOUN,198,45,0.22727272727272727,True,0.9859340786933899,7.20872163772583,7.652193546295166
skrb,156,37,NOUN,193,37,0.19170984455958548,True,0.9401080012321472,6.920511722564697,7.80621337890625
singao,142,42,NOUN,184,42,0.22826086956521738,True,0.9876559972763062,5.873709678649902,6.142866611480713
isti,152,31,NOUN,183,31,0.16939890710382513,True,0.9055832624435425,10.008996963500977,10.375252723693848
čest,123,51,NOUN,174,51,0.29310344827586204,True,0.9829475283622742,8.74979305267334,8.382000923156738
zrcalo,106,67,NOUN,173,67,0.3872832369942196,True,0.9874512553215027,6.591585159301758,6.591414928436279
bojilo,116,54,NOUN,170,54,0.3176470588235294,True,0.9881920218467712,5.361267566680908,5.717696189880371
